Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Suma	Valiuta
1684	1001684	Uždaroji akcinė bendrovė "SENASIS KUPARAS"	1805.48	LTL
1685	0	Ž.D.	79.43	LTL
1687	0	R.M.	240.99	LTL
1694	0	M.C.	381.22	LTL
1695	0	R.J.	555.02	LTL
1696	0	R.Š.	61.95	LTL
1697	0	R.Š.	286.28	LTL
1699	1001699	332-oji garažų statybos ir eksploatavimo bendrija. Išieškojimas	1046.34	LTL
1700	1001700	551-oji garažų statybos ir eksploatavimo bendrija	1218.44	LTL
1701	1001701	UAB "Statybos apdailos mašinos"	26294.78	LTL
1704	1001704	RIBOTOS ATSAKOMYBĖS BENDROVĖ LATVIJOS-JAV-RUSIJOS BENDRA ĮMONĖ "MONALD-METALS"	16331.13	LTL
1705	1001705	UAB "VELKSENA"	8775.67	LTL
1706	1001706	UŽDAROJI AKCINĖ BENDROVĖ "REMLITAS"	15611.00	LTL
1708	0	E.T.	1128.73	LTL
1709	1001709	UAB "Šilumos šaltinis"	3972.35	LTL
1710	1001710	UAB "FTG Baltic"	3201.12	LTL
1711	0	J.Š.	480.53	LTL
1712	0	P.S.	136.22	LTL
1716	0	V.S.	190.72	LTL
1720	1001720	4-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	10301.87	LTL
1722	1001722	Sodininkų bendrija "KERAMIKAS"	172.90	LTL
1723	1001723	Sodininkų bendrija "JOVARAS"	240.92	LTL
1724	1001724	Sodininkų bendrija "BIJŪNAS"	144.33	LTL
1725	1001725	Sodininkų bendrija "VAIRAS"	732.32	LTL
1726	0	A.B.	639.63	LTL
1729	0	V.U.	156.06	LTL
1732	0	A.S.	859.57	LTL
1733	0	J.M.	567.80	LTL
1734	0	H.K.	98.20	EUR
1734	0	H.K.	338.88	LTL
1741	0	F.Č.	57.96	EUR
1741	0	F.Č.	2135.04	LTL
1742	0	I.B.	983.67	LTL
1743	0	S.A.	777.57	LTL
1752	0	E.Ž.	1300.00	LTL
1753	0	V.V.	269.08	LTL
1755	0	T.J.	422.03	LTL
1758	0	V.D.	182.86	LTL
1765	0	M.M.	37.70	LTL
1770	0	O.F.	2115.86	LTL
1772	0	R.K.	1179.79	LTL
1774	0	A.K.	80.81	LTL
1777	0	T.C.	139.89	LTL
1782	1001782	Garažų statybos kooperatyvas "VOKĖ"	145.68	LTL
1784	1001784	Sodininkų bendrija "PRAMONĖS DARBUOTOJŲ"	1294.92	LTL
1795	0	A.K.	9.08	LTL
1809	0	E.V.	1441.10	LTL
1811	1001811	Uždaroji akcinė bendrovė "DINAMIKA". Išieškojimas.	1747.49	EUR
1811	1001811	Uždaroji akcinė bendrovė "DINAMIKA". Išieškojimas.	43091.03	LTL
1812	1001812	Uždaroji akcinė bendrovė "ANDAIGĖ"	7170.08	LTL
1815	0	L.A.	680.82	LTL
1816	1001816	Uždaroji akcinė bendrovė "TERMOMONTAŽAS"	11722.12	LTL
1818	1001818	Uždaroji akcinė bendrovė "VIRINETA"	13456.18	LTL
1819	0	Ž.K.	303.17	LTL
1820	0	S.F.	61.05	LTL
1822	0	R.G.	883.73	LTL
1823	0	L.Z.	897.42	LTL
1824	0	V.G.	252.97	LTL
1826	0	G.S.	96.31	LTL
1827	0	N.B.P.	44.84	LTL
1828	1001828	373 - oji garažų statybos ir eksploatavimo bendrija	1195.38	LTL
1829	1001829	566-oji garažų statybos ir eksploatavimo bendrija. Išieškojimas.	1593.00	EUR
1830	1001830	456-oji garažų statybos ir eksploatavimo bendrija	1943.60	LTL
1831	1001831	480-oji garažų statybos ir eksploatavimo bendrija	1654.56	LTL
1832	1001832	Uždaroji akcinė bendrovė "SENAMIESČIO SADUTĖ"	10699.35	LTL
1836	1001836	407 - oji garažų statybos ir eksploatavimo bendrija	1172.60	LTL
1837	0	P.M.	420.49	LTL
1838	1001838	473-oji garažų statybos ir eksploatavimo bendrija	1085.00	LTL
1839	0	L.P.	382.08	LTL
1840	1001840	Uždaroji akcinė bendrovė "MINOLETA"	3090.00	LTL
1841	0	I.P.	168.67	LTL
1842	0	E.J.	420.78	LTL
1844	0	J.B.	3665.84	LTL
1853	0	V.J.	930.57	LTL
1857	1001857	567-oji garažų statybos ir eksploatavimo bendrija	2860.08	LTL
1859	1001859	Uždaroji akcinė bendrovė "BUTINA"	20069.82	LTL
1860	1001860	Uždaroji akcinė bendrovė "RATDIRBYS"	5779.68	LTL
1861	1001861	Valstybės įmonė "PROBLEMATIKA"	6257.88	LTL
1863	1001863	Uždaroji akcinė bendrovė "TADRA"	2102.00	LTL
1867	0	I.M.	252.09	LTL
1868	0	Č.M.	452.10	LTL
1869	0	A.L.	453.37	LTL
1870	0	T.G.	581.29	LTL
1873	0	E.S.	76.08	LTL
1876	0	V.S.	1372.80	LTL
1880	0	J.B.	490.61	LTL
1881	0	B.M.	896.37	LTL
1882	0	J.L.	742.49	LTL
1885	1001885	Lietuvos ir Airijos uždaroj akcinė bendrovė LIDOMA". Išieškojimas.	3967.69	LTL
1886	1001886	Uždaroji akcinė bendrovė "SNORAS Development"buvęs pavadinmas - UAB "VILNIAUS KAPITALO VYSTYMO PROJEKTAI"). Išieškojimas.	104621.60	LTL
1890	1001890	454 GARAŽŲ STATYBOS IR EKSPLOATAVIMO BENDRIJA	252.42	EUR
1897	0	D.V.	678.34	LTL
1901	1001901	Uždaroji akcinė bendrovė "VALTIMA"	45113.04	LTL
1902	1001902	Uždaroji akcinė bendrovė "ARISMA"	61448.60	LTL
1905	0	L.J.	212.00	LTL
1906	0	V.B.	212.00	LTL
1907	0	V.B.	3384.60	LTL
1913	1001913	Sodininkų bendrija "ŠVIETIMAS"	804.64	LTL
1914	0	V.O.	380.42	LTL
1916	1001916	UAB "Žaliasis tiltas"	31666.87	LTL
1917	1001917	Uždaroji akcinė bendrovė "FRAGRANCES INTERNATIONAL"	36666.88	LTL
1918	1001918	UAB "PREMIER RESTAURANTS"	20529.88	LTL
1922	1001922	Kooperatinė bendrovė Lietuvos kooperatyvų sąjunga	65620.07	LTL
1923	1001923	Apskaitos ir kontrolės uždaroji akcinė bendrovė "AUDITAS"	840.00	LTL
1924	1001924	Akcinė bendrovė „INFORMACINIO VERSLO PASLAUGŲ ĮMONĖ“	9493.33	LTL
1925	1001925	Uždaroji akcinė bendrovė "LIETKOMPEXIM"	13407.26	LTL
1926	1001926	UAB "ROY & O"	97.85	EUR
1926	1001926	UAB "ROY & O"	1351.40	LTL
1927	1001927	UAB "ALATON"	658.98	LTL
1928	1001928	Lietuvos nacionalinis dramos teatras	1206.89	LTL
1932	1001932	Uždaroji akcinė bendrovė "KRISTIANA"	2201.60	LTL
1933	1001933	UAB "Alfa Limited"	2059.98	LTL
1935	1001935	UAB "Danbalt Estate"	5356.77	LTL
1936	1001936	Bendra Lietuvos-Danijos įmonė uždaroji akcinė bendrovė "DANBALT INTERNATIONAL"	6439.02	LTL
1937	0	J.J.	180.69	LTL
1938	0	T.M.	201.45	LTL
1939	0	G.Ž.	155.57	LTL
1940	0	R.V.	168.10	LTL
1941	1001941	Uždaroji akcinė bendrovė "Baltų burlaivis". Išieškojimas .	1082.43	EUR
1941	1001941	Uždaroji akcinė bendrovė "Baltų burlaivis". Išieškojimas .	3673.08	LTL
1942	1001942	Uždaroji akcinė bendrovė "Labarita"	164.36	LTL
1944	1001944	SWEDBANK, AB	18961.34	LTL
1946	1001946	BENETTON REAL ESTATE INTERNATIONAL S.A. filialas	8776.00	LTL
1947	1001947	UAB ''BENDRAS TURTAS''	36846.40	LTL
1949	0	Z.S.	1402.68	LTL
1951	0	L.A.	495.62	LTL
1954	0	D.Š.	51.81	LTL
1956	0	J.S.	148.28	LTL
1957	1001957	Sodininkų bendrija "ŠEŠKINĖ"	2307.54	LTL
1958	0	J.K.	10.23	LTL
1960	1001960	Simonaičių personalinė įmonė	11485.72	LTL
1961	1001961	A. Grigalevičiaus prekybos firma "GRIALTIS"	2311.56	LTL
1962	1001962	Uždaroji akcinė bendrovė "FONETA"	4374.52	LTL
1963	1001963	Uždaroji akcinė bendrovė "DOLTA"	974.34	LTL
1964	1001964	Uždaroji akcinė bendrovė "DUOKIS"	2509.82	LTL
1965	1001965	309-oji garažų statybos ir eksploatavimo bendrija	694.10	LTL
1966	1001966	Bendra Lietuvos - Čekijos įmonė uždaroji akcinė bendrovė "ARX"	9161.88	LTL
1968	1001968	Sodininkų bendrija "SMĖLYNĖ"	418.28	LTL
1969	0	L.D.K.	195.83	LTL
1970	0	J.Ž.	733.50	LTL
1971	0	F.K.	129.03	LTL
1973	0	K.A.	900.36	LTL
1975	0	L.S.	7581.35	LTL
1980	1001980	Individuali įmonė „AUTOALIARMAS“	134.76	LTL
1981	1001981	Uždaroji akcinė bendrovė "HORNAS"	459.80	LTL
1985	0	R.B.	59.58	LTL
1986	0	T.B.	164.94	LTL
1988	0	E.M.	114.63	LTL
1989	0	L.B.	820.63	LTL
1990	0	A.R.	94.17	LTL
1992	1001992	Akcinė bendrovė "MONTUOTOJAS"	48091.59	LTL
1993	1001993	Uždaroji akcinė bendrovė "Elektros paslaugos"	1666.24	LTL
1994	0	D.N.	1087.88	LTL
1998	1001998	Akcinė bendrovė "SILIKATAS". Išieškojimas.	214935.53	LTL
2000	1002000	Uždaroji akcinė bendrovė "VERBELĖ"	3189.60	LTL
2001	0	M.Č.	19.59	LTL
2004	0	V.M.	138.58	LTL
2006	0	J.P.	199.80	LTL
2009	1002009	Akcinė bendrovė "HANNER"	92579.18	LTL
2015	1002015	UAB "Nekilnojamojo turto gama"	27775.42	LTL
2016	1002016	UAB "STELITA"	1146.82	LTL
2017	1002017	UAB Architektūros ateljė	1804.19	LTL
2018	0	Č.P.	154.75	LTL
2021	0	D.A.	128.52	LTL
2026	0	F.R.	300.24	LTL
2027	0	R.P.	28.00	EUR
2027	0	R.P.	676.97	LTL
2031	1002031	Uždaroji akcinė bendrovė ,,Raminora"	2218.63	LTL
2032	1002032	Bendra Lietuvos - Kinijos įmonė uždaroji akcinė bendrovė "MONDLO"	1992.69	LTL
2033	0	D.Č.	53.15	EUR
2033	0	D.Č.	548.63	LTL
2035	0	G.Č.	796.11	LTL
2037	0	J.M.	165.74	LTL
2041	0	I.Š.	728.64	LTL
2043	0	E.G.	165.95	LTL
2048	0	J.J.	166.36	EUR
2049	1002049	UAB "EKOENERGIJA"	37118.94	LTL
2050	1002050	Uždaroji akcinė bendrovė "VILKRITIS"	18657.58	LTL
2052	0	I.M.B.	3684.38	LTL
2053	0	I.J.	881.16	LTL
2056	0	Š.V.	1119.21	LTL
2057	1002057	Sodininkų bendrija "ŠVIETIMAS - 2"	197.41	LTL
2059	1002059	Sodininkų bendrija "SKAMBUTIS"	1160.53	LTL
2061	0	R.J.	502.84	LTL
2062	1002062	UŽDAROJI AKCINĖ BENDROVĖ "NAUJININKŲ ŪKIS"	486.83	EUR
2062	1002062	UŽDAROJI AKCINĖ BENDROVĖ "NAUJININKŲ ŪKIS"	7043.30	LTL
2063	1002063	Sodininkų bendrija "GAMTA"	296.98	LTL
2068	0	S.P.	1153.09	LTL
2069	0	J.T.	1740.94	LTL
2070	0	A.K.	1434.81	LTL
2074	0	A.B.	711.02	LTL
2084	0	P.P.	148.86	LTL
2088	0	S.Z.	1493.05	LTL
2102	1002102	Sodininkų bendrija "BANIŠKĖS"	170.26	LTL
2104	1002104	Sodininkų bendrija "PUŠYNAS"	38.09	EUR
2104	1002104	Sodininkų bendrija "PUŠYNAS"	186.26	LTL
2105	0	Z.C.	4408.57	LTL
2108	0	Č.J.	3828.75	LTL
2112	0	L.R.	221.48	LTL
2113	0	M.R.	221.48	LTL
2114	1002114	Sodininkų bendrija "ENERGETIKAS"	30.10	EUR
2114	1002114	Sodininkų bendrija "ENERGETIKAS"	143.63	LTL
2115	1002115	Sodininkų bendrija "TYRINĖTOJAS"	713.04	LTL
2116	1002116	Sodininkų bendrija "VIRŠUPIS"	28.04	LTL
2118	1002118	UŽDAROJI AKCINĖ BENDROVĖ "NAUJOJI PILAITĖ"	532.45	LTL
2119	1002119	UAB "MEDICINOS PROJEKTAI"	1892.29	LTL
2120	1002120	300-oji garažų statybos ir eksploatavimo bendrija	950.64	LTL
2121	0	I.G.	79.49	LTL
2125	0	F.P.	1159.57	LTL
2127	0	S.J.	62.27	LTL
2129	0	V.B.	775.08	LTL
2130	0	A.S.	775.08	LTL
2132	1002132	Uždaroji akcinė bendrovė "ELGUVA"	55934.33	LTL
2133	1002133	468-oji garažų statybos ir eksploatavimo bendrija	1225.12	LTL
2134	1002134	Uždaroji akcinė bendrovė "Vestaka"	23364.16	LTL
2135	1002135	Uždaroji akcinė bendrovė "ARPETA"	1006.66	LTL
2136	0	J.V.	452.56	LTL
2137	0	I.K.	226.64	LTL
2140	0	V.M.	6.11	LTL
2142	0	J.Š.	15.58	LTL
2147	1002147	Akcinė bendrovė "UTENOS TRIKOTAŽAS"	238.60	LTL
2150	1002150	Vilniaus Gedimino technikos universitetas	14369.48	LTL
2152	1002152	Lietuvos profesinių sąjungų konfederacija	22620.02	LTL
2159	0	L.Č.	10.53	LTL
2160	0	Ž.M.	94.36	LTL
2162	1002162	Akcinė bendrovė "VIEVIO PAUKŠTYNAS". Išieškojimas. Bankrotas 2011-06-30	2225.08	LTL
2163	1002163	Uždaroji akcinė bendrovė "ATOKVĖPIS"	3816.20	LTL
2163	1002163	Uždaroji akcinė bendrovė "ATOKVĖPIS"	576.31	EUR
2165	0	A.S.V.	3823.87	LTL
2167	1002167	Uždaroji akcinė bendrovė "RUBIKON STATYBA"	3203.93	LTL
2172	0	Č.O.	1473.96	LTL
2173	0	A.S.	515.05	LTL
2175	0	R.K.	781.07	LTL
2176	0	J.S.	853.16	LTL
2179	0	V.Z.	349.61	LTL
2181	0	V.M.	1078.95	LTL
2182	0	A.P.	1063.44	LTL
2183	0	N.Z.	6.11	LTL
2189	0	V.R.	337.03	LTL
2190	1002190	Uždaroji akcinė bendrovė "TROJA"	148864.81	LTL
2191	1002191	Uždaroji akcinė bendrovė "TEZAURUS"	146.60	LTL
2196	0	D.R.	655.96	LTL
2207	0	V.K.	361.49	LTL
2213	0	V.J.M.	1095.76	LTL
2218	1002218	Uždaroji akcinė bendrovė "Thomas Philipps Baltex"	1252.96	LTL
2219	1002219	Akcinė bendrovė - firma „VITI“	150501.03	LTL
2220	1002220	Minkausko tikroji ūkinė bendrija "VYMAK"	6171.23	LTL
2223	1002223	554-oji garažų statybos ir eksploatavimo bendrija	2310.92	LTL
2224	1002224	Viešoji įstaiga VILNIAUS JERUZALĖS DARBO RINKOS MOKYMO CENTRAS (išVĮ90-1)	21564.00	LTL
2225	1002225	329-oji garažų statybos ir eksploatavimo bendrija	871.48	LTL
2227	0	J.O.	638.50	LTL
2228	1002228	Uždaroji akcinė bendrovė "NEKILNOJAMOJO TURTO FONDAS"	107347.04	LTL
2229	1002229	UAB  REENERGY	50512.92	LTL
2230	1002230	UAB „Pirmoji galimybė“	39046.04	LTL
2231	1002231	VISUOMENINĖ ORGANIZACIJA ENERGETIKŲ AUTOMOBILIZMOKLUBAS	3391.86	LTL
2235	0	F.V.	265.49	LTL
2237	0	S.Š.	172.34	LTL
2240	0	F.V.	531.52	LTL
2243	0	Č.S.	55.80	LTL
2244	0	G.T.	258.91	LTL
2254	0	V.P.	9.60	LTL
2258	0	N.R.	10.68	LTL
2259	1002259	Sodininkų bendrija "RAMYBĖ"	96.53	LTL
2262	1002262	Sodininkų bendrija "STATYBININKAS"	1231.96	LTL
2269	0	S.Š.	469.00	LTL
2279	0	J.S.	181.44	LTL
2283	1002283	Sodininkų bendrija "BUITIS"	1028.29	LTL
2284	1002284	Sodininkų bendrija "ŠEC - 2"	604.48	LTL
2285	0	J.P.	97.16	LTL
2291	1002291	Uždaroji akcinė bendrovė PAVLIDI IR KO	6.60	EUR
2291	1002291	Uždaroji akcinė bendrovė PAVLIDI IR KO	90.36	LTL
2292	1002292	12-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	211.02	LTL
2293	1002293	Akcinė bendrovė "PIENO ŽVAIGŽDĖS"	21799.64	LTL
2294	1002294	40-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	13727.00	LTL
2295	1002295	9-oji laikinųjų metalinių garažų statybos ir eksploatavimo bendrija	6804.52	LTL
2297	1002297	Uždaroji akcinė bendrovė "TAUTINYS"	5844.68	LTL
2299	1002299	400-oji garažų statybos ir eksploatavimo bendrija	1695.52	LTL
2301	1002301	420-oji garažų statybos ir eksploatavimo bendrija	1845.52	LTL
2302	1002302	UAB "EB turto valdymas"	2178.69	LTL
2303	1002303	Uždaroji akcinė bendrovė "JUSTINIŠKĖS"	25040.20	LTL
2304	1002304	517-oji garažų statybos ir eksploatavimo bendrija	4031.60	LTL
2305	0	I.K.	198.72	LTL
2311	0	A.G.	8.00	LTL
2319	0	R.B.	851.25	LTL
2320	1002320	Uždaroji akcinė bendrovė "Raleksas"	125.20	LTL
2321	1002321	UAB VITRAS-S	41668.84	LTL
2321	1002321	UAB VITRAS-S	4.82	EUR
2322	1002322	UAB "AGRIMATCO VILNIUS"	3287.45	LTL
2323	1002323	Uždaroji akcinė bendrovė"EKSPARAS". Išieškojimas.       "	129.10	EUR
2323	1002323	Uždaroji akcinė bendrovė"EKSPARAS". Išieškojimas.       "	13693.17	LTL
2325	0	V.Š.	341.10	LTL
2331	0	V.C.	840.04	LTL
2332	0	Č.G.	2266.77	LTL
2342	1002342	Sodininkų bendrija "ŠVIESA"	259.00	LTL
2347	0	L.M.	331.20	LTL
2348	0	L.S.	10.32	LTL
2349	1002349	Sodininkų bendrija "RYTAS"	698.00	LTL
2352	0	V.V.	8.69	LTL
2355	0	E.D.	913.48	LTL
2356	0	P.G.	278.16	LTL
2358	1002358	Sodininkų bendrija "MOKSLAS"	1008.31	LTL
2360	0	J.K.	890.34	LTL
2363	1002363	643-oji garažų statybos ir eksploatavimo bendrija	301.44	LTL
2364	1002364	Uždaroji kacinė bendrovė "EDGIRA"	32521.21	LTL
2365	1002365	UAB "Penkių kontinentų " investicijos	15634.70	LTL
2366	1002366	UŽDAROJI AKCINĖ BENDROVĖ "LIGAJA"	38403.87	LTL
2368	1002368	Uždaroji akcinė bendrovė "LIUDMILOS STILIUS"	340.00	EUR
2368	1002368	Uždaroji akcinė bendrovė "LIUDMILOS STILIUS"	3420.18	LTL
2370	0	M.Č.	748.85	LTL
2371	0	E.Č.	748.85	LTL
2372	0	J.Č.	8611.70	LTL
2374	1002374	UAB "RUTENIJA"	3292.06	LTL
2375	1002375	Uždaroji akcinė bendrovė "RUBINTA IR KO"	3588.92	LTL
2376	1002376	Uždaroji akcinė bendrovė "Metalo prekyba"	11545.49	LTL
2377	1002377	UAB "IMORTA"	10041.00	LTL
2378	1002378	Uždaroji akcinė bendrovė "TANAGRA"	11227.75	LTL
2378	1002378	Uždaroji akcinė bendrovė "TANAGRA"	66.69	EUR
2379	1002379	Uždaroji akcinė bendrovė "PENKI KONTINENTAI"	60534.16	LTL
2380	1002380	Uždaroji akcinė bendrovė "TRINAPOLIS"	43544.58	LTL
2381	1002381	UŽDAROJI AKCINĖ BENDROVĖ "Žirmūnų būstas"	12470.42	LTL
2382	1002382	Uždaroji akcinė bendrovė "VILPRA"	13026.92	LTL
2385	1002385	Uždaroji akcinė bendrovė "SALMOLITA"	257.68	LTL
2386	0	V.V.	181.43	LTL
2387	0	K.O.	46.31	LTL
2389	0	V.K.	113.85	LTL
2390	0	A.G.	392.61	LTL
2391	1002391	327-oji garažų statybos ir eksploatavimo bendrija	8661.76	LTL
2392	1002392	Uždaroji akcinė bendrovė "DIAGNOSTIKA"	2270.49	LTL
2402	1002402	Uždaroji akcinė bendrovė"IBRAHIM". Išieškojimas.	3508.71	EUR
2402	1002402	Uždaroji akcinė bendrovė"IBRAHIM". Išieškojimas.	18566.34	LTL
2407	1002407	422-oji garažų statybos ir eksploatavimo bendrija	1020.00	LTL
2408	1002408	Uždaroji akcinė bendrovė "ELEKTROS PAVARA"	5.52	EUR
2408	1002408	Uždaroji akcinė bendrovė "ELEKTROS PAVARA"	10855.32	LTL
2409	1002409	Uždaroji akcinė bendrovė "MONOSTA"	4805.09	LTL
2412	1002412	UAB "VETA"	7902.53	LTL
2413	0	A.B.	840.40	LTL
2414	0	D.B.	840.40	LTL
2416	1002416	UAB "KALVARIJA"	193.20	LTL
2417	1002417	VYA, UAB	275.18	LTL
2419	1002419	UAB "STATYBŲ GAUSA"(buvusi UAB "STATVERA"	716.88	LTL
2426	0	S.R.	8.87	LTL
2433	0	V.M.	1479.41	LTL
2436	0	N.B.	523.00	LTL
2442	0	J.Č.	.73	LTL
2443	0	J.P.	492.53	LTL
2444	1002444	637-oji garažų statybos ir eksploatavimo bendrija	29.56	EUR
2444	1002444	637-oji garažų statybos ir eksploatavimo bendrija	2079.00	LTL
2446	0	V.K.	127.59	LTL
2447	0	L.M.	1921.69	LTL
2448	0	R.M.	1290.10	LTL
2455	0	E.Ž.	2299.51	LTL
2457	1002457	UAB „EUROCONTACT“	29.00	LTL
2459	0	T.K.	1074.90	LTL
2464	0	V.G.	301.26	LTL
2469	0	V.A.	729.11	LTL
2472	0	G.M.	584.76	LTL
2473	0	S.G.	683.07	LTL
2480	1002480	A. Olekos individuali įmonė "ALIUMINIO KONSTRUKCIJOS"	37889.00	LTL
2482	1002482	Uždaroji akcinė bendrovė "MILESTA"	2931.28	LTL
2495	0	M.K.	387.08	LTL
2503	0	I.K.	2805.40	LTL
2505	0	M.J.	449.51	LTL
2506	0	A.Š.	448.03	EUR
2507	0	J.S.	995.31	LTL
2515	0	I.P.	545.39	LTL
2516	0	S.G.	1881.15	LTL
2517	0	A.A.	121.95	LTL
2518	0	O.A.	121.95	LTL
2519	1002519	Uždaroji akcinė bendrovė "VILMATAS"	5816.61	LTL
2522	0	E.A.	432.26	LTL
2523	0	V.V.	4492.26	LTL
2524	1002524	Sodininkų bendrija "METALURGAS"	248.91	LTL
2525	1002525	Sodininkų bendrija "Žaislas"	44.81	LTL
2526	1002526	Sodininkų bendrija "BERŽELIS"	204.28	LTL
2527	1002527	Sodininkų bendrija "PAŽANGA"	108.25	LTL
2529	1002529	Sodininkų bendrija ''Kūryba''	72.04	LTL
2533	1002533	34-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	4732.40	LTL
2533	1002533	34-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	342.65	EUR
2535	0	D.J.	262.02	LTL
2536	0	R.S.	817.14	LTL
2539	1002539	2-oji metalinių garažų bendrija "KERNAVĖ"	11913.13	LTL
2543	1002543	UAB "RUSKATA"	1131.00	LTL
2546	0	J.K.	17.28	EUR
2546	0	J.K.	240.44	LTL
2551	0	J.B.	6.50	LTL
2558	0	J.D.	6.50	LTL
2562	0	S.A.	182.11	LTL
2566	1002566	381-oji garažų statybos ir eksploatavimo bendrija	1872.24	LTL
2567	1002567	UAB "ARCUS NOVUS"	4734.46	LTL
2568	1002568	Uždaroji akcinė bendrovė "AUTOVERSLAS"	100584.38	LTL
2569	1002569	UAB "KIRTIMŲ LOGISTIKOS CENTRAS"	211712.59	LTL
2570	1002570	Uždaroji akcinė bendrovė "AUTOCHEMIJA"	12374.50	LTL
2571	1002571	Uždaroji akcinė bendrovė "LIETUVIŠKAS VERSLAS"	7752.91	LTL
2572	0	T.A.	2429.76	LTL
2573	1002573	Lietuvos - Vokietijos - Lenkijos uždaroji akcinė bendrovė "INEZA"	16769.21	LTL
2574	1002574	Uždaroji akcinė bendrovė "GILAUTRA". Išieškojimas.	5284.29	LTL
2575	1002575	UAB "JURGARA"	697.53	LTL
2576	1002576	Uždaroji akcinė bendrovė "SVARITA"	302.34	LTL
2577	0	M.Š.	1047.49	LTL
2578	1002578	Uždaroji akcinė bendrovė "ESKUZA"	5906.89	LTL
2585	0	R.M.	199.25	LTL
2586	1002586	KULTŪROS PAMINKLŲ RESTAURAVIMO Uždaroji akcinė bendrovė "RŪPINTOJĖLIS"	465.00	EUR
2586	1002586	KULTŪROS PAMINKLŲ RESTAURAVIMO Uždaroji akcinė bendrovė "RŪPINTOJĖLIS"	13586.74	LTL
2591	1002591	UAB „KLAIPĖDOS 7“	18073.06	LTL
2605	0	D.M.	.82	EUR
2605	0	D.M.	10.88	LTL
2608	0	G.P.	53.50	LTL
2609	0	T.K.	1.23	LTL
2610	0	S.L.	98.22	LTL
2614	0	M.N.	206.55	LTL
2615	0	V.S.	1713.99	LTL
2617	0	A.V.	514.08	LTL
2618	0	J.R.	118.10	LTL
2620	0	A.J.	279.09	LTL
2621	0	M.Š.	1274.60	LTL
2622	0	A.J.	837.27	LTL
2625	1002625	Uždaroji akcinė bendrovė "PILIUONA"	14836.62	LTL
2626	1002626	Uždaroji akcinė bendrovė "ALSUNGA"	1945.91	LTL
2627	1002627	Uždaroji akcinė bendrovė "MŪSŲ BUITIS"	1017.16	LTL
2628	1002628	UAB „VA REALS“	12549.39	LTL
2629	1002629	Uždaroji akcinė bendrovė "SKOMĖ"	16998.36	LTL
2632	1002632	Uždaroji akcinė bendrovė „KOMRESTA“	5957.65	LTL
2633	1002633	Uždaroji akcinė bendrovė "MAGORA"	13564.12	LTL
2634	1002634	Sodininkų bendrija "BABINIAI"	144.78	LTL
2635	1002635	Sodininkų bendrija "PAEŽERYS - 1"	486.98	LTL
2636	1002636	Sodininkų bendrija "RENETAS" (iš Vilniaus raj.)	548.86	LTL
2637	1002637	Sodininkų bendrija "RENETAS"	21.17	LTL
2639	1002639	Sodininkų bendrija "MONTUOTOJAS"	372.56	LTL
2651	0	V.S.	995.31	LTL
2655	0	I.D.	1671.12	LTL
2657	0	T.B.	610.44	LTL
2658	0	M.S.	596.72	LTL
2659	0	J.R.	423.23	LTL
2664	0	V.A.K.	650.00	LTL
2666	0	T.S.	1156.35	LTL
2668	0	J.S.	1156.35	LTL
2669	0	D.J.	539.33	LTL
2672	1002672	Uždaroji akcinė bendrovė "DAIVERA"	17682.13	LTL
2674	0	D.Č.	567.70	LTL
2675	0	R.K.	1056.49	LTL
2676	0	E.M.	118.26	LTL
2678	1002678	Sodininkų bendrija "ŽALIASODIS"	1415.97	LTL
2679	1002679	Sodininkų bendrija "PANERYS"	62.00	EUR
2679	1002679	Sodininkų bendrija "PANERYS"	859.00	LTL
2680	1002680	Sodininkų bendrija "SODŽIUS - 4"	1429.08	LTL
2682	1002682	Sodininkų bendrija "Šaltalankis"	423.36	LTL
2684	0	V.K.	4.43	EUR
2693	0	I.J.	18.08	LTL
2695	1002695	A. Šidlos individuali įmonė	4964.22	LTL
2696	0	J.B.	98.17	LTL
2697	1002697	Uždaroji akcinė bendrovė "Medinės architektūros centras"	2296.38	LTL
2698	0	R.K.	215.11	LTL
2701	0	I.G.	795.01	LTL
2705	0	R.P.	302.40	LTL
2706	0	V.B.	303.15	LTL
2708	0	A.Ž.	407.04	LTL
2712	0	I.K.	204.87	LTL
2713	0	T.B.	404.59	LTL
2714	1002714	33-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija. Išieškojimas	33006.27	LTL
2715	0	G.M.	146.90	EUR
2717	0	J.V.	18.82	LTL
2720	0	J.K.	197.30	LTL
2722	0	K.K.	425.52	LTL
2732	0	V.S.	833.10	LTL
2733	0	L.B.	879.83	LTL
2734	0	V.E.N.	210.05	LTL
2738	0	V.Š.	1128.15	LTL
2739	1002739	526-oji garažų statybos ir eksploatavimo bendrija	1698.95	LTL
2740	1002740	Uždaroji akcinė bendrovė "EUROLITCAR"	2998.02	LTL
2741	1002741	VALSTYBĖS ĮMONĖ LIETUVOS ŽEMĖS ŪKIO IR MAISTO PRODUKTŲ RINKOS REGULIAVIMO AGENTŪRA	7191.04	LTL
2744	0	E.P.	10.47	LTL
